Operateur;x;y;2G;3G;4G
20815;-0.598;44.861;0;1;1
20801;-0.598;44.861;1;1;1
20801;-0.596;44.84;1;1;1
20801;-0.597;44.847;1;1;1
20810;-0.597;44.847;1;1;1
20815;-0.597;44.848;0;1;1
20801;-0.815;48.061;0;1;1
20801;-0.59;44.747;1;1;0
20815;-0.592;44.796;0;1;1
20810;-0.549;44.108;1;1;1
20820;-0.549;44.108;1;1;1
20801;-0.653;45.731;1;1;1
20801;-0.653;45.731;0;1;0
20801;-0.594;44.827;1;1;1
20820;-0.593;44.807;1;1;1
20801;-0.593;44.807;0;1;0
20810;-0.593;44.815;1;1;1
20820;-0.595;44.851;1;1;1
20801;-0.595;44.851;0;1;1
20801;-0.871;48.855;0;1;0
20820;-0.817;48.115;1;1;1
20815;-0.817;48.115;0;1;1
20810;-0.817;48.115;1;1;1
20801;-0.816;48.115;1;1;1
20815;-0.861;48.735;0;1;1
20801;-0.591;44.805;1;1;1
20801;-0.591;44.805;0;1;0
20815;-0.589;44.784;0;1;1
20815;-0.53;43.834;0;1;1
20801;-0.595;44.874;1;1;1
20810;-0.529;43.834;1;1;1
20801;-0.529;43.834;1;1;0
20810;-0.746;47.147;1;1;1
20820;-0.746;47.147;1;1;1
20801;-0.591;44.823;1;1;1
20801;-0.746;47.147;1;1;1
20820;-0.529;43.835;1;1;1
20801;-0.588;44.788;1;1;0
20815;-0.592;44.853;0;1;1
20815;-0.59;44.813;0;1;0
20810;-0.591;44.833;1;1;1
20801;-0.589;44.813;1;1;1
20810;-0.588;44.79;1;1;1
20820;-0.588;44.789;1;1;1
20820;-0.65;45.753;1;0;0
20820;-0.649;45.735;1;1;1
20810;-0.649;45.735;1;1;1
20815;-0.589;44.826;0;1;1
20820;-0.59;44.841;1;1;1
20820;-0.585;44.761;1;1;1
20820;-0.589;44.83;1;1;1
20810;-0.59;44.84;1;1;0
20820;-0.734;47.012;1;1;1
20815;-0.734;47.012;0;1;1
20820;-0.658;45.894;1;1;1
20810;-0.658;45.894;1;1;1
20810;-0.587;44.806;1;1;1
20801;-0.584;44.76;1;1;1
20810;-0.59;44.852;1;1;1
20801;-0.59;44.852;1;1;1
20801;-0.59;44.852;0;1;0
20810;-0.588;44.824;1;1;1
20820;-0.588;44.824;1;1;1
20801;-0.58;44.711;1;1;1
20801;-0.596;44.956;0;1;1
20810;-0.585;44.78;1;1;1
20820;-0.58;44.711;1;1;1
20810;-0.58;44.711;1;1;1
20801;-0.585;44.78;1;1;0
20801;-0.587;44.829;0;0;0
20820;-0.584;44.78;1;1;1
20815;-0.58;44.711;0;1;1
20801;-0.587;44.828;1;1;1
20820;-0.796;47.919;1;1;1
20810;-0.796;47.919;1;1;1
20801;-0.588;44.838;1;1;1
20801;-0.588;44.838;0;1;0
20820;-0.899;49.324;1;1;1
20810;-0.899;49.324;1;1;1
20801;-0.588;44.846;1;1;1
20801;-0.585;44.793;1;1;1
20801;-0.586;44.819;1;1;1
20810;-0.863;48.851;1;1;1
20801;-0.59;44.887;1;1;1
20820;-0.805;48.06;1;1;1
20815;-0.805;48.06;0;1;1
20810;-0.805;48.06;1;1;1
20820;-0.863;48.85;1;1;1
20801;-0.586;44.838;1;1;1
20801;-0.585;44.835;1;1;1
20801;-0.585;44.835;0;1;0
20810;-0.584;44.83;1;1;1
20810;-0.583;44.802;1;1;1
20820;-0.582;44.801;1;1;1
20815;-0.584;44.832;0;1;0
20801;-0.58;44.771;1;1;1
20820;-0.58;44.771;0;1;1
20810;-0.584;44.836;1;1;0
20815;-0.586;44.861;0;1;1
20820;-0.584;44.829;1;1;1
20801;-0.586;44.861;1;0;0
20810;-0.584;44.836;1;1;1
20810;-0.584;44.845;1;1;1
20820;-0.585;44.857;1;1;1
20815;-0.592;44.973;0;1;1
20801;-0.483;43.223;1;1;1
20820;-0.585;44.862;1;1;1
20820;-0.584;44.845;1;1;1
20801;-0.89;49.257;1;1;1
20801;-0.641;45.721;1;1;1
20801;-0.567;44.586;1;0;0
20810;-0.567;44.586;1;1;0
20810;-0.584;44.849;1;1;1
20801;-0.523;43.876;1;1;0
20815;-0.523;43.876;0;1;1
20820;-0.523;43.876;1;1;1
20810;-0.523;43.876;1;1;1
20815;-0.584;44.845;0;1;1
20820;-0.583;44.839;1;1;1
20801;-0.584;44.848;0;0;1
20820;-0.583;44.836;1;1;1
20801;-0.583;44.84;1;1;1
20801;-0.583;44.84;0;1;0
20801;-0.584;44.855;1;1;1
20801;-0.581;44.822;1;1;1
20801;-0.583;44.856;1;0;0
20810;-0.583;44.856;1;1;1
20801;-0.498;43.498;1;1;1
20815;-0.753;47.403;0;1;0
20810;-0.753;47.403;1;1;1
20820;-0.753;47.403;1;1;1
20810;-0.576;44.76;1;1;1
20801;-0.582;44.853;1;1;1
20810;-0.579;44.806;1;1;1
20820;-0.582;44.853;1;1;1
20815;-0.639;45.738;0;1;1
20820;-0.779;47.778;1;0;0
20820;-0.8;48.08;1;0;0
20820;-0.58;44.822;1;1;1
20820;-0.579;44.813;1;1;1
20801;-0.582;44.862;1;1;1
20801;-0.578;44.805;1;1;0
20801;-0.579;44.827;1;1;1
20820;-0.58;44.847;1;0;0
20810;-0.581;44.862;1;1;1
20801;-0.58;44.844;1;1;1
20815;-0.575;44.772;0;1;1
20801;-0.791;47.981;1;1;0
20810;-0.578;44.824;1;1;1
20801;-0.578;44.832;1;1;1
20820;-0.58;44.862;1;1;1
20801;-0.578;44.836;1;1;1
20801;-0.797;48.072;1;1;1
20810;-0.574;44.782;1;1;1
20801;-0.797;48.079;1;1;1
20801;-0.58;44.869;1;1;1
20801;-0.58;44.869;0;1;0
20820;-0.574;44.782;1;1;1
20815;-0.797;48.079;0;1;1
20820;-0.578;44.842;0;1;0
20810;-0.576;44.816;0;1;1
20801;-0.571;44.742;1;1;0
20815;-0.576;44.822;0;1;1
20801;-0.636;45.746;1;1;1
20801;-0.636;45.746;0;0;0
20810;-0.599;45.173;1;1;0
20810;-0.571;44.742;1;1;1
20820;-0.571;44.742;1;1;1
20801;-0.606;45.281;1;1;1
20820;-0.605;45.281;1;1;1
20815;-0.577;44.839;0;1;1
20815;-0.881;49.241;0;1;1
20820;-0.577;44.839;1;1;1
20801;-0.577;44.84;1;1;1
20801;-0.577;44.84;0;1;0
20820;-0.881;49.241;1;1;1
20810;-0.881;49.241;1;1;1
20820;-0.577;44.845;1;1;1
20810;-0.605;45.281;1;1;0
20810;-0.796;48.08;0;1;0
20810;-0.576;44.831;1;1;1
20820;-0.636;45.754;1;1;1
20801;-0.495;43.537;1;1;0
20801;-0.574;44.806;1;1;1
20810;-0.495;43.537;1;1;0
20801;-0.484;43.362;1;1;0
20810;-0.635;45.754;1;1;1
20820;-0.576;44.838;1;0;1
20810;-0.574;44.806;0;1;1
20810;-0.576;44.845;0;1;1
20815;-0.495;43.537;0;1;0
20810;-0.686;46.522;1;1;0
20810;-0.665;46.2;1;1;1
20820;-0.755;47.529;1;1;1
20815;-0.755;47.529;0;1;1
20810;-0.755;47.529;1;1;1
20820;-0.664;46.2;1;1;1
20810;-0.574;44.828;0;1;1
20810;-0.737;47.272;1;1;0
20815;-0.817;48.405;0;1;1
20815;-0.577;44.872;0;1;0
20820;-0.575;44.842;1;1;1
20801;-0.574;44.834;1;1;1
20820;-0.574;44.834;1;1;1
20801;-0.792;48.053;1;1;0
20810;-0.574;44.841;1;1;1
20820;-0.574;44.841;1;1;1
20801;-0.578;44.893;0;0;1
20801;-0.574;44.841;1;1;1
20801;-0.574;44.841;0;1;0
20801;-0.573;44.829;1;1;1
20801;-0.573;44.829;0;1;0
20801;-0.577;44.892;0;0;0
20815;-0.575;44.861;0;1;1
20815;-0.573;44.83;0;1;1
20820;-0.574;44.84;1;1;1
20815;-0.573;44.834;0;1;1
20810;-0.574;44.837;0;1;1
20801;-0.572;44.816;1;1;1
20820;-0.573;44.83;1;1;1
20810;-0.572;44.819;1;1;1
20820;-0.572;44.819;1;1;1
20820;-0.632;45.744;1;1;1
20810;-0.632;45.744;1;1;1
20801;-0.577;44.892;0;0;0
20820;-0.573;44.835;1;1;1
20810;-0.573;44.837;1;1;1
20801;-0.573;44.837;1;1;1
20810;-0.572;44.825;1;1;1
20801;-0.573;44.843;1;1;1
20801;-0.573;44.843;0;1;0
20820;-0.573;44.832;1;0;1
20801;-0.695;46.695;1;1;0
20810;-0.57;44.796;1;1;1
20820;-0.573;44.847;1;1;1
20815;-0.573;44.848;0;1;1
20801;-0.573;44.848;1;1;1
20810;-0.573;44.848;1;1;1
20820;-0.573;44.843;1;1;1
20801;-0.613;45.463;1;1;1
20820;-0.572;44.837;1;1;1
20820;-0.573;44.842;0;1;0
20801;-0.616;45.518;1;1;0
20820;-0.572;44.839;1;0;1
20810;-0.571;44.831;1;1;1
20820;-0.571;44.84;1;0;1
20801;-0.57;44.825;1;1;1
20820;-0.57;44.825;1;1;1
20810;-0.572;44.852;1;1;1
20810;-0.57;44.834;1;1;1
20801;-0.845;48.839;1;1;0
20820;-0.571;44.852;1;1;1
20820;-0.614;45.519;1;1;1
20810;-0.614;45.519;1;1;1
20801;-0.624;45.664;1;1;1
20815;-0.624;45.664;0;1;1
20820;-0.477;43.328;1;1;1
20810;-0.477;43.328;1;1;1
20820;-0.572;44.873;1;1;1
20820;-0.57;44.839;1;0;1
20801;-0.571;44.853;1;1;1
20815;-0.571;44.853;0;1;1
20801;-0.566;44.781;1;1;1
20801;-0.511;43.897;1;1;1
20815;-0.511;43.897;0;1;1
20820;-0.571;44.856;1;1;1
20801;-0.787;48.065;1;1;1
20801;-0.569;44.836;1;1;0
20801;-0.549;44.517;1;1;0
20820;-0.549;44.517;1;1;1
20810;-0.549;44.517;1;1;1
20820;-0.787;48.067;1;1;1
20815;-0.787;48.067;0;1;1
20810;-0.623;45.663;1;1;1
20820;-0.623;45.663;1;1;1
20810;-0.787;48.067;1;1;1
20810;-0.573;44.892;1;1;0
20801;-0.569;44.837;1;1;1
20810;-0.571;44.872;1;1;1
20820;-0.554;44.609;1;1;0
20810;-0.554;44.609;1;1;0
20801;-0.568;44.829;1;1;1
20820;-0.569;44.838;1;1;1
20801;-0.532;44.261;0;1;0
20810;-0.532;44.261;1;1;0
20815;-0.568;44.829;0;1;1
20810;-0.568;44.828;1;1;1
20810;-0.567;44.816;1;1;1
20801;-0.572;44.894;0;1;1
20815;-0.785;48.054;0;1;1
20801;-0.508;43.883;0;1;1
20820;-0.571;44.896;1;1;1
20820;-0.563;44.776;1;0;0
20820;-0.563;44.776;1;1;0
20810;-0.567;44.831;1;1;1
20810;-0.603;45.401;1;1;1
20801;-0.625;45.739;0;1;0
20810;-0.507;43.875;1;1;1
20801;-0.571;44.892;0;0;0
20820;-0.603;45.401;1;1;1
20820;-0.507;43.875;1;1;1
20815;-0.59;45.197;0;1;1
20820;-0.59;45.197;1;1;1
20820;-0.566;44.83;1;1;1
20820;-0.566;44.834;1;1;1
20820;-0.565;44.821;1;1;1
20801;-0.722;47.197;0;1;1
20801;-0.568;44.874;1;1;1
20801;-0.568;44.874;0;1;0
20820;-0.507;43.89;1;1;1
20801;-0.507;43.891;1;1;1
20815;-0.507;43.891;0;1;1
20820;-0.803;48.335;1;1;1
20810;-0.803;48.335;1;1;1
20801;-0.879;49.367;1;1;0
20801;-0.565;44.831;1;1;1
20820;-0.567;44.858;1;1;1
20815;-0.567;44.858;0;1;1
20801;-0.567;44.858;1;1;1
20815;-0.565;44.832;0;1;1
20815;-0.562;44.792;0;1;1
20810;-0.562;44.792;1;1;1
20801;-0.562;44.792;1;1;1
20815;-0.569;44.897;0;1;1
20820;-0.66;46.291;1;1;0
20801;-0.66;46.291;1;1;0
20810;-0.66;46.291;1;1;0
20815;-0.66;46.291;0;1;0
20820;-0.562;44.793;1;1;1
20810;-0.566;44.856;1;1;1
20801;-0.564;44.824;1;1;1
20810;-0.49;43.636;1;1;1
20801;-0.601;45.403;1;1;1
20820;-0.56;44.778;1;1;0
20801;-0.489;43.636;1;1;1
20820;-0.489;43.636;1;1;1
20801;-0.722;47.216;1;1;1
20801;-0.454;43.059;1;1;0
20801;-0.568;44.899;1;1;1
20801;-0.568;44.899;1;1;1
20820;-0.454;43.059;1;1;0
20810;-0.454;43.059;1;1;0
20815;-0.454;43.059;0;1;0
20801;-0.513;44.028;1;1;0
20820;-0.513;44.028;1;1;0
20815;-0.513;44.028;0;1;0
20810;-0.513;44.028;1;1;0
20801;-0.578;45.066;1;1;1
20820;-0.567;44.887;0;1;1
20820;-0.561;44.802;1;1;1
20820;-0.565;44.863;1;1;1
20801;-0.564;44.854;1;1;1
20810;-0.579;45.093;1;1;0
20810;-0.564;44.863;1;1;1
20801;-0.564;44.863;1;1;1
20820;-0.562;44.831;1;1;1
20801;-0.566;44.897;0;1;1
20820;-0.561;44.814;1;1;1
20801;-0.561;44.814;1;1;1
20815;-0.561;44.814;0;1;1
20820;-0.773;47.977;1;1;0
20815;-0.773;47.977;0;1;1
20815;-0.777;48.026;0;1;1
20810;-0.777;48.026;1;1;1
20801;-0.777;48.026;1;1;0
20801;-0.565;44.889;1;1;1
20820;-0.786;48.165;1;1;1
20810;-0.786;48.165;1;1;1
20820;-0.669;46.475;1;1;0
20815;-0.669;46.475;0;1;0
20820;-0.776;48.026;1;1;1
20815;-0.786;48.165;0;1;1
20810;-0.561;44.832;0;1;0
20801;-0.559;44.803;1;1;1
20820;-0.565;44.891;1;1;1
20820;-0.561;44.828;1;1;1
20810;-0.56;44.846;1;1;1
20801;-0.56;44.846;1;1;1
20801;-0.559;44.829;1;1;1
20801;-0.559;44.829;0;1;0
20810;-0.563;44.889;1;1;1
20801;-0.802;48.423;1;1;0
20810;-0.802;48.423;1;1;1
20820;-0.802;48.423;1;1;1
20801;-0.523;44.264;1;1;0
20810;-0.5;43.899;1;1;1
20820;-0.5;43.899;1;1;1
20820;-0.468;43.36;1;1;1
20810;-0.468;43.36;1;1;1
20801;-0.617;45.749;1;1;0
20801;-0.55;44.704;0;1;1
20820;-0.562;44.898;1;1;1
20815;-0.557;44.826;0;1;1
20801;-0.557;44.826;1;1;1
20810;-0.557;44.826;1;1;1
20801;-0.558;44.838;1;1;1
20801;-0.558;44.838;0;1;0
20801;-0.442;42.951;1;1;0
20820;-0.557;44.826;1;1;1
20810;-0.558;44.839;1;1;0
20820;-0.715;47.209;1;1;1
20810;-0.715;47.209;1;1;1
20810;-0.553;44.764;1;1;1
20815;-0.715;47.209;0;1;1
20810;-0.776;48.075;1;1;1
20815;-0.499;43.889;0;1;1
20815;-0.776;48.075;0;1;1
20820;-0.776;48.075;1;1;1
20801;-0.776;48.075;1;1;1
20801;-0.857;49.196;1;1;0
20820;-0.553;44.763;1;1;1
20801;-0.624;45.873;1;1;1
20801;-0.553;44.763;1;1;1
20801;-0.561;44.897;0;0;0
20801;-0.561;44.897;0;0;1
20801;-0.561;44.897;0;0;1
20801;-0.561;44.897;0;0;1
20801;-0.561;44.897;0;0;0
20810;-0.561;44.897;0;1;1
20801;-0.559;44.859;1;1;1
20820;-0.496;43.86;1;1;1
20810;-0.496;43.86;1;1;1
20801;-0.561;44.899;1;1;1
20801;-0.497;43.882;0;1;0
20810;-0.498;43.887;1;1;1
20820;-0.497;43.888;1;1;1
20820;-0.56;44.898;1;1;1
20815;-0.773;48.061;0;1;1
20820;-0.773;48.061;1;1;1
20810;-0.773;48.061;1;1;1
20820;-0.56;44.896;1;1;1
20801;-0.495;43.86;1;1;0
20815;-0.495;43.86;0;1;1
20801;-0.573;45.108;1;1;1
20820;-0.573;45.108;1;1;1
20815;-0.573;45.108;0;1;1
20801;-0.613;45.733;1;1;1
20810;-0.554;44.818;1;1;1
20810;-0.557;44.859;1;1;1
20815;-0.619;45.826;0;1;1
20815;-0.519;44.263;0;1;0
20801;-0.463;43.358;1;1;1
20801;-0.618;45.826;1;1;0
20820;-0.604;45.618;1;1;1
20810;-0.604;45.618;1;1;1
20810;-0.854;49.201;1;1;0
20801;-0.509;44.117;1;1;0
20810;-0.557;44.89;0;1;1
20801;-0.557;44.897;0;0;1
20820;-0.554;44.844;1;1;1
20815;-0.554;44.844;0;1;1
20801;-0.691;46.939;1;0;1
20801;-0.554;44.853;1;1;1
20815;-0.555;44.876;0;1;1
20801;-0.493;43.891;1;1;1
20815;-0.548;44.775;0;1;1
20810;-0.548;44.781;1;1;1
20810;-0.551;44.835;1;1;1
20801;-0.548;44.781;1;1;0
20810;-0.553;44.868;1;1;1
20801;-0.553;44.868;1;1;1
20820;-0.551;44.845;1;1;1
20820;-0.814;48.712;1;1;0
20810;-0.814;48.712;1;1;0
20815;-0.814;48.712;0;1;0
20801;-0.814;48.712;1;1;0
20801;-0.766;48.057;1;1;1
20801;-0.551;44.847;1;1;0
20820;-0.849;49.201;1;1;1
20820;-0.59;45.466;1;1;1
20810;-0.59;45.466;1;1;1
20820;-0.462;43.424;1;1;1
20810;-0.462;43.424;1;1;1
20820;-0.765;48.05;1;0;0
20815;-0.765;48.054;0;1;1
20810;-0.766;48.069;1;1;1
20820;-0.766;48.069;1;1;1
20820;-0.548;44.817;1;1;1
20815;-0.548;44.817;0;1;1
20801;-0.543;44.745;1;1;1
20820;-0.607;45.75;1;1;1
20810;-0.607;45.75;1;1;1
20820;-0.692;47.023;1;1;1
20810;-0.692;47.024;1;1;1
20801;-0.701;47.152;1;1;1
20815;-0.701;47.152;0;1;1
20801;-0.595;45.573;1;1;0
20810;-0.547;44.816;1;1;1
20801;-0.546;44.816;1;1;1
20820;-0.548;44.841;0;1;1
20810;-0.548;44.841;1;1;1
20820;-0.766;48.101;1;1;1
20815;-0.766;48.101;0;1;1
20810;-0.766;48.101;1;1;1
20801;-0.766;48.101;1;1;1
20815;-0.764;48.071;0;1;1
20801;-0.569;45.19;1;1;1
20801;-0.545;44.82;0;1;1
20810;-0.545;44.82;1;1;1
20810;-0.548;44.878;1;1;1
20815;-0.548;44.869;0;1;0
20801;-0.549;44.886;1;1;1
20801;-0.72;47.474;1;1;0
20801;-0.546;44.844;0;1;1
20815;-0.548;44.888;0;1;1
20810;-0.546;44.844;1;1;1
20801;-0.556;45.003;1;1;1
20801;-0.762;48.067;1;1;1
20801;-0.548;44.877;1;1;1
20815;-0.543;44.81;0;1;1
20820;-0.695;47.115;1;1;1
20810;-0.695;47.115;1;1;1
20820;-0.548;44.877;1;1;1
20815;-0.545;44.845;0;1;1
20810;-0.545;44.832;1;1;1
20815;-0.545;44.832;0;1;1
20801;-0.545;44.832;1;1;1
20820;-0.547;44.888;1;1;1
20820;-0.795;48.551;1;1;0
20810;-0.545;44.852;1;1;0
20801;-0.542;44.809;1;1;1
20801;-0.854;49.358;0;1;0
20801;-0.674;46.831;1;1;1
20815;-0.794;48.551;0;1;1
20815;-0.658;46.597;0;1;0
20801;-0.658;46.6;1;1;0
20820;-0.658;46.6;1;1;0
20810;-0.658;46.6;1;1;0
20801;-0.593;45.616;1;1;1
20810;-0.541;44.805;1;1;1
20820;-0.54;44.805;1;1;1
20801;-0.43;43.005;1;1;0
20801;-0.713;47.423;1;1;0
20820;-0.45;43.332;1;1;1
20815;-0.45;43.332;0;1;1
20820;-0.713;47.423;1;1;1
20810;-0.713;47.423;1;1;1
20810;-0.542;44.838;1;1;1
20820;-0.542;44.838;1;1;1
20810;-0.449;43.333;1;1;1
20810;-0.608;45.863;1;1;1
20801;-0.6;45.748;1;1;1
20801;-0.542;44.85;1;1;1
20815;-0.542;44.85;0;1;0
20820;-0.607;45.864;1;1;1
20801;-0.758;48.074;1;1;1
20810;-0.539;44.813;0;1;0
20801;-0.448;43.326;1;1;1
20801;-0.539;44.801;1;1;1
20815;-0.438;43.161;0;1;1
20801;-0.482;43.89;0;1;0
20810;-0.551;45.022;1;1;0
20820;-0.551;45.022;1;1;1
20820;-0.755;48.061;1;1;1
20801;-0.573;45.371;1;1;1
20810;-0.755;48.061;1;1;1
20815;-0.755;48.062;0;1;1
20801;-0.719;47.557;1;0;0
20801;-0.755;48.061;1;1;1
20801;-0.539;44.839;1;1;1
20815;-0.539;44.839;0;1;1
20801;-0.599;45.774;1;1;1
20810;-0.599;45.774;1;1;1
20810;-0.542;44.883;0;1;0
20810;-0.442;43.27;1;1;1
20820;-0.599;45.774;1;1;1
20815;-0.599;45.774;0;1;0
20820;-0.442;43.27;1;1;1
20801;-0.472;43.755;1;1;0
20820;-0.471;43.755;1;1;0
20810;-0.471;43.755;1;1;0
20815;-0.471;43.755;0;1;0
20801;-0.772;48.315;1;1;0
20820;-0.846;49.34;1;1;1
20810;-0.846;49.34;1;1;1
20801;-0.761;48.177;1;1;0
20820;-0.753;48.079;1;1;1
20810;-0.753;48.079;1;1;1
20801;-0.534;44.796;1;1;1
20801;-0.619;46.124;1;1;0
20820;-0.619;46.124;1;1;0
20820;-0.529;44.724;1;1;1
20810;-0.619;46.124;1;1;0
20815;-0.619;46.124;0;1;0
20820;-0.533;44.793;1;1;1
20810;-0.537;44.861;1;1;1
20820;-0.815;48.938;1;1;1
20810;-0.815;48.938;1;1;1
20801;-0.537;44.861;1;1;1
20801;-0.814;48.938;1;1;1
20801;-0.67;46.896;1;1;0
20815;-0.603;45.896;0;1;1
20815;-0.665;46.829;0;1;1
20820;-0.665;46.829;1;1;1
20810;-0.665;46.829;1;1;1
20801;-0.475;43.882;1;1;1
20820;-0.531;44.794;1;1;1
20820;-0.535;44.853;1;1;1
20820;-0.793;48.683;1;0;0
20801;-0.75;48.084;1;1;1
20801;-0.749;48.071;1;1;1
20815;-0.428;43.127;0;1;1
20801;-0.459;43.647;1;1;0
20820;-0.459;43.647;1;1;0
20810;-0.459;43.647;1;1;0
20820;-0.428;43.127;1;1;1
20810;-0.428;43.127;1;1;1
20801;-0.428;43.127;1;1;1
20810;-0.529;44.793;1;1;0
20815;-0.815;49.016;0;1;1
20815;-0.532;44.857;0;1;1
20801;-0.84;49.358;1;0;0
20801;-0.815;49.016;1;1;0
20801;-0.438;43.317;1;1;1
20820;-0.563;45.341;1;1;1
20801;-0.521;44.686;1;1;1
20810;-0.563;45.341;1;1;1
20820;-0.815;49.016;1;1;1
20810;-0.815;49.016;1;1;1
20820;-0.641;46.547;1;0;0
20801;-0.532;44.877;1;1;1
20810;-0.552;45.193;1;1;0
20820;-0.564;45.374;1;1;1
20810;-0.564;45.374;1;1;1
20815;-0.564;45.374;0;1;1
20815;-0.522;44.718;0;1;1
20810;-0.522;44.718;1;1;1
20815;-0.744;48.055;0;1;1
20801;-0.521;44.718;1;1;1
20810;-0.528;44.832;1;1;1
20801;-0.528;44.831;1;1;1
20820;-0.743;48.055;1;1;1
20810;-0.743;48.055;1;1;1
20820;-0.654;46.759;1;1;1
20815;-0.654;46.759;0;1;1
20810;-0.517;44.654;1;1;0
20810;-0.653;46.758;1;1;1
20801;-0.566;45.444;1;0;0
20801;-0.746;48.11;0;1;1
20801;-0.558;45.318;1;1;1
20801;-0.538;45.012;0;1;1
20820;-0.415;43.001;1;1;1
20801;-0.53;44.881;1;1;1
20801;-0.571;45.53;1;0;0
20810;-0.526;44.817;0;1;0
20820;-0.525;44.816;1;1;0
20801;-0.743;48.084;1;1;1
20801;-0.468;43.89;1;1;1
20810;-0.415;43.0;1;1;1
20820;-0.525;44.815;1;0;1
20810;-0.71;47.619;1;1;0
20820;-0.424;43.162;1;1;1
20810;-0.424;43.162;1;1;1
20820;-0.468;43.89;1;1;1
20810;-0.468;43.89;1;1;1
20801;-0.71;47.619;1;1;1
20820;-0.693;47.376;1;1;1
20810;-0.693;47.376;1;1;1
20815;-0.693;47.376;0;1;1
20801;-0.521;44.755;1;1;0
20820;-0.71;47.619;1;1;1
20801;-0.529;44.888;0;1;1
20815;-0.742;48.08;0;1;1
20801;-0.525;44.82;1;1;1
20820;-0.742;48.08;1;1;1
20810;-0.525;44.82;1;1;1
20810;-0.742;48.08;1;1;1
20801;-0.508;44.545;1;0;0
20820;-0.528;44.881;1;1;1
20810;-0.528;44.881;1;1;1
20810;-0.538;45.04;1;1;0
20815;-0.467;43.904;0;1;1
20801;-0.467;43.904;1;1;0
20810;-0.467;43.904;1;1;1
20820;-0.467;43.904;1;1;1
20820;-0.553;45.289;1;1;0
20810;-0.523;44.838;1;1;1
20801;-0.405;42.893;1;0;0
20820;-0.524;44.855;1;1;1
20801;-0.523;44.838;1;1;1
20820;-0.523;44.838;1;1;1
20820;-0.555;45.333;1;1;0
20810;-0.524;44.855;1;1;1
20815;-0.554;45.334;0;1;1
20801;-0.524;44.855;1;1;1
20815;-0.551;45.287;0;1;1
20801;-0.707;47.629;0;0;1
20801;-0.707;47.629;0;1;0
20820;-0.405;42.894;1;1;1
20810;-0.405;42.894;1;1;0
20810;-0.622;46.384;1;1;0
20810;-0.463;43.874;1;1;1
20801;-0.524;44.868;1;1;1
20801;-0.736;48.053;1;1;1
20820;-0.462;43.874;1;1;1
20815;-0.462;43.874;0;1;1
20810;-0.712;47.73;1;1;0
20815;-0.712;47.73;0;1;1
20801;-0.712;47.73;1;0;1
20810;-0.523;44.869;1;1;1
20815;-0.523;44.869;0;1;1
20801;-0.707;47.65;1;1;0
20801;-0.523;44.879;1;1;1
20801;-0.523;44.879;0;1;0
20801;-0.494;44.425;1;1;1
20801;-0.716;47.817;1;1;0
20815;-0.716;47.817;0;1;1
20820;-0.426;43.313;1;1;1
20810;-0.426;43.313;1;1;1
20820;-0.525;44.939;1;1;0
20815;-0.525;44.939;0;1;1
20810;-0.525;44.939;1;1;1
20820;-0.567;45.595;1;1;1
20810;-0.567;45.595;1;1;1
20801;-0.607;46.213;1;1;1
20820;-0.607;46.213;1;1;1
20810;-0.607;46.213;1;1;1
20820;-0.412;43.086;1;1;1
20801;-0.519;44.863;1;1;1
20801;-0.47;44.063;0;1;0
20810;-0.47;44.063;1;1;0
20815;-0.47;44.063;0;1;0
20801;-0.585;45.899;1;1;1
20815;-0.824;49.337;0;1;1
20801;-0.824;49.337;1;1;0
20810;-0.497;44.504;1;1;0
20815;-0.497;44.504;0;1;0
20801;-0.496;44.504;1;1;0
20820;-0.496;44.504;1;1;0
20820;-0.728;48.009;1;1;1
20810;-0.728;48.009;1;1;1
20820;-0.707;47.73;1;0;1
20820;-0.696;47.572;1;1;1
20810;-0.696;47.572;1;1;1
20801;-0.713;47.831;1;1;1
20810;-0.519;44.897;1;1;1
20801;-0.641;46.778;1;1;0
20801;-0.414;43.173;1;1;1
20815;-0.518;44.897;0;1;0
20820;-0.518;44.897;1;1;1
20815;-0.421;43.314;0;1;1
20801;-0.421;43.314;0;1;0
20801;-0.511;44.8;1;1;0
20801;-0.519;44.925;0;1;1
20810;-0.511;44.8;1;1;1
20801;-0.519;44.938;1;1;0
20810;-0.406;43.086;1;1;1
20815;-0.516;44.886;0;1;1
20820;-0.71;47.826;1;1;1
20810;-0.71;47.826;1;1;1
20820;-0.515;44.881;1;1;1
20815;-0.503;44.688;0;1;1
20820;-0.514;44.871;1;1;1
20810;-0.684;47.466;1;0;0
20820;-0.684;47.466;1;1;0
20810;-0.502;44.688;1;1;0
20820;-0.502;44.693;1;1;1
20801;-0.515;44.897;1;1;1
20820;-0.572;45.799;1;1;1
20810;-0.572;45.799;1;1;1
20820;-0.808;49.219;1;1;1
20815;-0.808;49.219;0;1;1
20810;-0.808;49.219;1;1;1
20801;-0.572;45.799;1;1;1
20801;-0.808;49.219;1;0;0
20801;-0.511;44.846;1;1;1
20810;-0.511;44.846;1;1;1
20810;-0.405;43.107;1;1;1
20820;-0.405;43.107;1;1;1
20810;-0.476;44.295;1;1;0
20801;-0.476;44.295;0;1;0
20815;-0.476;44.295;0;1;0
20820;-0.578;45.916;1;1;1
20810;-0.578;45.916;1;1;1
20801;-0.578;45.916;1;1;1
20801;-0.511;44.869;0;1;1
